make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,seats,doors,consumption,emission,color,car_id,displacement,drive_type,link
Volkswagen ,Golf GTI,"€ 45.950,-1",Benzin,6.001 km,Automatik,02/2023,180 kW (245 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"6,4 l/100 km (komb.)",0 g/km (komb.),Schwarz,112812,1.984 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-alltrack-2-0-l-tdi-scr-4motion-pano-area-view-ahk-diesel-schwarz-cfb8b90b-9740-4efc-a1d1-c0e95e94cf90
Volkswagen ,Golf GTI,"€ 39.670,-1",Benzin,6.000 km,Automatik,02/2023,180 kW (245 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,5 l/100 km (komb.),0 g/km (komb.),Weiß,VW350_0763,1.998 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-elegance-area-view-ahk-rline-dsg-diesel-silber-ba4580b8-d20e-4200-935a-07cf9a216b12
Volkswagen ,Golf GTI,"€ 42.690,-1",Benzin,9.000 km,Automatik,02/2023,180 kW (245 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"1,4 l/100 km (komb.)",30 g/km (komb.),Schwarz,PW112758,1.984 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-elegance-2-0-tdi-4m-dcc-business-diesel-schwarz-698e89e6-8e94-44db-95e2-8c638c294884
Volkswagen ,Golf GTI,"€ 49.990,-1",Benzin,6.990 km,Automatik,02/2023,221 kW (300 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"1,4 l/100 km (komb.)",31 g/km (komb.),Silber,FD-DS9009,1.984 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-elegance-2-0tdi-dsg-pano-ahk-dcc-diesel-weiss-b0370921-907c-485f-b51b-0349ced67836
Volkswagen ,Golf GTI,"€ 37.288,-1",Benzin,10 km,Schaltgetriebe,02/2023,180 kW (245 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"6,9 l/100 km (komb.)",162 g/km (komb.),Rot,GW-V3567,1.984 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-business-2-0-l-tdi-dsg-wr-navi-diesel-grau-96cea8f8-8604-431a-b15e-78c6ffe440c9
Volkswagen ,Golf GTI,"€ 37.288,-1",Benzin,10 km,Schaltgetriebe,02/2023,180 kW (245 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"6,9 l/100 km (komb.)",162 g/km (komb.),Rot,GW-V3567,1.984 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-passat-variant-business-2-0-tdi-dsg-diesel-schwarz-599aa7cb-f1fe-4eb7-ac20-a6f2de826829
Volkswagen ,Golf GTI,"€ 37.288,-1",Benzin,10 km,Schaltgetriebe,02/2023,180 kW (245 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"6,9 l/100 km (komb.)",162 g/km (komb.),Rot,GW-V3567,1.984 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-a5-cabrio-s-line-40-tfsi-quattro-s-tronic-matri-benzin-schwarz-e0833b69-7f43-4079-818f-8769ecf0da03
Volkswagen ,Golf GTI,"€ 37.288,-1",Benzin,10 km,Schaltgetriebe,02/2023,180 kW (245 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"6,9 l/100 km (komb.)",162 g/km (komb.),Rot,GW-V3567,1.984 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-45-tfsi-qu-s-line-comp-b-o-hud-massage-benzin-weiss-3d9a1692-6621-4a21-af47-f36211e53805
Volkswagen ,Golf GTI,"€ 41.365,-",Benzin,5.000 km,Automatik,01/2023,221 kW (300 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,6 l/100 km (komb.)",151 g/km (komb.),Weiß,25DK1,1.984 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-40-tdi-s-line-20-acc-ahk-matrix-nav-diesel-schwarz-a35d6f01-e73e-4f48-96e4-b6d9afef17cb
Volkswagen ,Golf GTI,"€ 37.288,-1",Benzin,10 km,Schaltgetriebe,02/2023,180 kW (245 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"6,9 l/100 km (komb.)",162 g/km (komb.),Rot,GW-V3567,1.984 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-s-line-40-tdi-quattro-s-tronic-ahk-diesel-schwarz-0988cb56-8e49-4dbb-afaf-058d944b65c9
Volkswagen ,Golf GTI,"€ 52.890,-1",Benzin,2.500 km,Automatik,03/2023,221 kW (300 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"7,5 l/100 km (komb.)",169 g/km (komb.),Gelb,VW-1735,1.984 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-sportback-advanced-40-tfsi-gar-parken-fahren-benzin-schwarz-cc53a861-1a19-4bc3-bddc-0fdb2d1d92aa
Audi ,A3,"€ 54.900,-1",Diesel,9.500 km,Automatik,02/2023,147 kW (200 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"4,8 l/100 km (komb.)",127 g/km (komb.),Grau,60350,1.968 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a5-sportback-s-line-40-tdi-s-line-parken-fahren-diesel-grau-f52d4e5e-9978-48c9-93c4-07656bec469b
Audi ,A3,"€ 32.730,-1", Elektro/Benzin,9.900 km,Automatik,01/2023,150 kW (204 PS),1.0,Kombi,Vorführfahrzeug,5.0,5.0,"5,1 l/100 km (komb.)",0 g/km (komb.),Schwarz,VAN941,1.395 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a5-s-line-40-tfsi-quattro-s-tronic-benzin-schwarz-1bf1f9f0-a6e4-4f81-b699-c4e745fdbfd8
Audi ,A3,"€ 27.440,-1",Benzin,15 km,Schaltgetriebe,03/2023,81 kW (110 PS),1.0,Kombi,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",124 g/km (komb.),Schwarz,A082421,999 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-s-line-40-tfsi-bang-olufsen-benzin-schwarz-ae6d7f1a-532e-43cf-8a9d-dd5b35cfee9b
Audi ,A3,"€ 30.990,-1",Benzin,15 km,Automatik,03/2023,81 kW (110 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,5 l/100 km (komb.)",0 g/km (komb.),Weiß,A078304,999 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-sportback-45-tfsi-quattro-s-tronic-line-navi-acc-a-benzin-schwarz-6872894e-fdc6-4021-b87d-71f2f8e91a09
Audi ,A3,"€ 28.990,-1",Benzin,15 km,Automatik,03/2023,81 kW (110 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Weiß,A092548,999 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-s-line-40-tdi-quattro-pano-navi-dab-diesel-schwarz-2e99c9ee-6c9c-461b-96ad-ca5e5435d517
Audi ,A3,"€ 30.980,-1",Benzin,20 km,Automatik,01/2023,81 kW (110 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,3 l/100 km (komb.)",99 g/km (komb.),Grau,A059583,999 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-sb-40-tdi-s-line-quattro-b-o-matrix-pano-diesel-grau-cd5c61c0-1f13-428b-8ac1-967447275cd0
Audi ,A3,"€ 38.776,-1",Benzin,11 km,Automatik,02/2023,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",109 g/km (komb.),Schwarz,A055625,1.498 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-s-line-40-tfsi-150-204-kw-ps-s-tr-benzin-rot-00d6ae5f-6e99-4a8f-b9f0-c60888a69307
Audi ,A3,"€ 38.776,-1",Benzin,11 km,Automatik,02/2023,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",109 g/km (komb.),Schwarz,A055725,1.498 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-35-tfsi-s-line-s-tronic-navi-matrix-benzin-grau-446638c3-ee2e-4edd-8e8a-6b85e492b304
Audi ,A3,"€ 38.776,-1",Benzin,11 km,Automatik,02/2023,110 kW (150 PS),1.0,Kombi,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",109 g/km (komb.),Schwarz,A055674,1.498 cm³,Front,https://www.autoscout24.de/angebote/audi-a5-sportback-advanced-40-tfsi-gar-parken-fahren-benzin-schwarz-27f37702-46b5-4583-a37d-d41886e6dd27
Audi ,A3,"€ 38.776,-1",Benzin,11 km,Automatik,02/2023,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,5.0,5 l/100 km (komb.),109 g/km (komb.),Schwarz,A055150,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-320d-xdrive-gt-sport-line-diesel-weiss-b56f13e1-19a9-4325-b04b-1d7a1eb564c0
Audi ,A3,"€ 38.776,-1",Benzin,10 km,Automatik,02/2023,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",109 g/km (komb.),Schwarz,A055384,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-d-touring-m-sport-hifi-dab-wlan-pano-dach-diesel-grau-48d689e1-19d4-4a58-a8e5-87d1996f4fe7
Audi ,A3,"€ 40.950,-1",Benzin,10 km,Automatik,01/2023,110 kW (150 PS),1.0,Limousine,Tageszulassung,5.0,5.0,5 l/100 km (komb.),114 g/km (komb.),Grau,3092,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-i-m-sport-m-sportpaket-dab-led-tempomat-shz-benzin-9a6ca086-9ae6-4daa-8a89-a38a4e7d1e58
Audi ,A3,"€ 34.599,-1",Diesel,1.020 km,Automatik,01/2023,85 kW (116 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",0 g/km (komb.),Schwarz,040724,1.968 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-i-touring-live-cockpit-professional-ahk-benzin-blau-22490e28-cbf6-467a-9f07-0572b133b60a
Audi ,A3,"€ 34.599,-1",Diesel,1.025 km,Automatik,01/2023,85 kW (116 PS),1.0,Limousine,Gebraucht,5.0,5.0,6 l/100 km (komb.),0 g/km (komb.),Weiß,042531,1.968 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-d-hud-pa-ahk-shz-da-innopaket-17-diesel-schwarz-beb114d8-f338-4ea4-90f4-4f25af50ab6d
Audi ,A3,"€ 26.788,-1",Benzin,10 km,Schaltgetriebe,02/2023,110 kW (150 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"4,8 l/100 km (komb.)",128 g/km (komb.),Weiß,GW-D737,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-d-touring-xdrive-m-sportpaket-acc-ahk-pano-diesel-weiss-05b76c85-eafb-424a-8784-c1c9e34c9c9e
Audi ,A3,"€ 29.288,-1",Diesel,10 km,Schaltgetriebe,02/2023,110 kW (150 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"3,9 l/100 km (komb.)",112 g/km (komb.),Weiß,GW-D977,1.968 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-e-touring-led-hifi-navi-esitz-driving-assista-elektro-benzin-schwarz-818e2838-dbd1-455f-9727-38704c8c4847
Audi ,A3,"€ 30.888,-1",Benzin,10 km,Automatik,02/2023,110 kW (150 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"4,8 l/100 km (komb.)",129 g/km (komb.),Weiß,GW-D981,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-d-touring-m-sportpaket-head-up-hk-hifi-dab-diesel-grau-9d4e617f-0045-4e07-9943-981276975de6
Audi ,A3,"€ 30.888,-1",Diesel,10 km,Automatik,02/2023,110 kW (150 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"3,9 l/100 km (komb.)",120 g/km (komb.),Weiß,GW-D979,1.968 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-e-touring-navi-led-acc-shz-wirelesscharging-elektro-benzin-weiss-d0c6c7a5-9811-47e4-84a9-52e966fe1ec6
Audi ,A3,"€ 33.888,-1",Benzin,10 km,Automatik,02/2023,110 kW (150 PS),1.0,Limousine,Tageszulassung,5.0,5.0,"4,8 l/100 km (komb.)",128 g/km (komb.),Grau,GW-V3583,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-d-limousine-da-hifi-shz-dab-18-diesel-weiss-597930ac-2205-422b-bffd-1b0d8b444a3e
Audi ,A3,"€ 28.288,-1",Diesel,10 km,Schaltgetriebe,02/2023,85 kW (116 PS),1.0,Limousine,Tageszulassung,5.0,4.0,"3,8 l/100 km (komb.)",112 g/km (komb.),Weiß,GW-D763,1.968 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-e-touring-sportpaket-ahk-head-up-19-elektro-benzin-grau-771a9b5e-6be5-4099-a935-0db191715e42
BMW ,120,"€ 52.240,-1",Benzin,3.300 km,Automatik,01/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,6 l/100 km (komb.)",128 g/km (komb.),Grau,FBUCHG2212211,1.998 cm³,Front,https://www.autoscout24.de/angebote/bmw-320-d-limousine-msport-alarm-da-pa-gde-hifi-19-diesel-grau-cd0df620-f4e0-4f55-b8f6-fa717e93b3f1
BMW ,120,"€ 43.990,-1",Benzin,1.500 km,Automatik,02/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,5 l/100 km (komb.)",126 g/km (komb.),Blau,FBUCHG2212177,1.998 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-edition-amg-night-mbux-led-ruekam-ahk-20-benzin-schwarz-d68cbfe5-6b0f-4cc6-841e-86b63162fa47
BMW ,120,"€ 50.940,-1",Benzin,1.000 km,Automatik,03/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,5 l/100 km (komb.)",126 g/km (komb.),Grau,009219,1.998 cm³,Heck,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-amg-pano-360-ahk-sound-night-totwinkel-amg-line-benzin-schwarz-ccb8240f-aa1d-4454-b0d7-a05ee69a9ed5
BMW ,120,"€ 52.690,-1",Diesel,1.503 km,Automatik,02/2023,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",127 g/km (komb.),,7K94547,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-amg-amg-night-cam-led-ahk-ambiente-easy-benzin-schwarz-492391ad-371e-416d-b65d-4bddd35cf55b
BMW ,120,"€ 45.990,-1",Diesel,4.896 km,Automatik,02/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,9 l/100 km (komb.)",0 g/km (komb.),Weiß,214150,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-4m-amg-ahk-night-easy-p-led-distro-kam-benzin-blau-1981d251-7516-476e-adfc-295053f34951
BMW ,120,"€ 41.750,-1",Benzin,1.000 km,Automatik,02/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Grau,081594,1.998 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-dct-progressive-ahk-kam-mbux-highend-led-benzin-blau-e86ff57e-9a49-4a9f-9fad-667b535a3c87
BMW ,120,"€ 41.870,-1",Benzin,2.500 km,Automatik,02/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"7,3 l/100 km (komb.)",134 g/km (komb.),Blau,489905,1.998 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-4matic-dct-amg-night-ahk-multibeam-kam-benzin-rot-5908f1bf-7435-4197-99aa-5f23c717529f
BMW ,120,"€ 44.790,-1",Diesel,3.896 km,Automatik,01/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,6 l/100 km (komb.)",0 g/km (komb.),Grau,214149,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-d-4matic-amg-night-ahk-multibeam-mbux-20-diesel-silber-46ef8ded-5735-47d2-9bc2-47fe686436a7
BMW ,120,"€ 44.490,-1",Benzin,1.100 km,Automatik,03/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Weiß,081385,1.998 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-amg-night-led-advsound-mbuxhigh-kam-ahk-amg-line-benzin-schwarz-0977d1d7-896d-4411-a71f-75687bac5040
BMW ,120,"€ 41.880,-1",Diesel,5.800 km,Automatik,02/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"4,7 l/100 km (komb.)",123 g/km (komb.),Grau,081386,1.995 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-d-progressive-ahk-night-kamera-navi-l-diesel-schwarz-daf5f70e-93d2-4de4-b7b9-0e41d11a4616
BMW ,120,"€ 42.590,-1",Diesel,4.900 km,Automatik,02/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"4,3 l/100 km (komb.)",114 g/km (komb.),Schwarz,483606,1.995 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-gla-200-pdc-ahk-spurw-kam-elsitz-spurh-navi-virtu-benzin-schwarz-b583edd0-6142-4c38-98d1-2df702965da0
BMW ,120,"€ 39.990,-1",Benzin,5.000 km,Automatik,03/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Schwarz,122242,1.998 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-tiguan-r-2-0-tsi-dsg-4motion-ahk-matrix-led-akra-benzin-schwarz-f657298b-55fb-44c7-b4ce-ffd80b583ffe
BMW ,120,"€ 52.945,-1",Benzin,821 km,Automatik,03/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Schwarz,132969,1.998 cm³,Allrad,https://www.autoscout24.de/angebote/volkswagen-tiguan-ehybrid-elegance-iq-light-ahk-easyopen-elektro-benzin-schwarz-a93ff5ea-6fda-4eb0-bc69-2a612176cd30
BMW ,120,"€ 48.880,-1",Benzin,1.739 km,Automatik,02/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,5 l/100 km (komb.)",0 g/km (komb.),Schwarz,114825,1.998 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-tiguan-r-r-2-0-ahk-iq-drive-blackstyle-hud-21-benzin-grau-b29c6390-3a3c-40b4-8c02-25e6df0686a1
BMW ,120,"€ 41.280,-1",Benzin,2.500 km,Automatik,03/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Weiß,492362,1.998 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-tiguan-r-4m-akrap-pano-21-nav-ahk-360-h-k-hud-black-benzin-schwarz-b4080c61-e64b-4d5c-a759-e16802f805fd
BMW ,120,"€ 46.890,-1",Diesel,1.900 km,Automatik,02/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,1 l/100 km (komb.)",133 g/km (komb.),Schwarz,175883,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/volkswagen-tiguan-r-2-0-tsi-4mo-dsg-performabgasan-blackstyle-wr-a-benzin-blau-e0fb10cf-f30f-4329-92c5-f94ac07fd3d6
BMW ,120,"€ 44.383,-1",Benzin,2.100 km,Automatik,01/2023,130 kW (177 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,5 l/100 km (komb.)",126 g/km (komb.),Grau,2945865,1.998 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-tiguan-r-line-4x4-acc-standhz-hud-hk-pano-ahk-diesel-schwarz-42d33d63-a7e3-457d-8dc3-a8b93b11353d
BMW ,120,"€ 40.190,-1",Benzin,10 km,Automatik,02/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Grau,2817039,1.998 cm³,Front,https://www.autoscout24.de/angebote/volkswagen-tiguan-r-line-4m-navi-keyless-kam-pdc-klima-shz-diesel-schwarz-3445b240-92ab-4c18-99ee-0172c9c3eb2c
BMW ,120,"€ 44.500,-1",Diesel,4.788 km,Automatik,01/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,4 l/100 km (komb.)",133 g/km (komb.),Weiß,386705,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/audi-q3-s-line-45-tfsi-quattro-matrix-pano-mmi-plus-benzin-silber-b4a89494-da7f-4421-91f1-e34491989f6d
BMW ,120,"€ 41.690,-1",Sonstige,1.412 km,Automatik,01/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,,5.0,"1,4 l/100 km (komb.)",24 g/km (komb.),Schwarz,2945886,1.395 cm³,Front,https://www.autoscout24.de/angebote/audi-q3-sportback-35-tfsi-eu6d-led-navi-rfk-shz-acc-benzin-schwarz-868b0fde-b2b3-4472-a63a-c405eab137aa
BMW ,120,"€ 46.490,-1",Diesel,4.900 km,Automatik,01/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Schwarz,2952464,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/audi-q3-sportback-s-line-35-tdi-s-tronic-ahk-19-matrix-n-diesel-weiss-d0c586d9-e7ca-4828-82af-7e8ba4c2f71a
BMW ,120,"€ 39.400,-1",Benzin,2.256 km,Automatik,01/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"4,3 l/100 km (komb.)",30 g/km (komb.),Weiß,2770548,1.998 cm³,Front,https://www.autoscout24.de/angebote/audi-q3-s-line-35-tfsi-s-tronic-ahk-kamera-19-led-navi-benzin-schwarz-9a36e896-5d09-4888-9fc8-d32919052024
BMW ,120,"€ 44.390,-1",Diesel,2.896 km,Automatik,02/2023,140 kW (190 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"1,4 l/100 km (komb.)",25 g/km (komb.),,214261,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/audi-q3-advanced-35-tfsi-s-tronic-fla-benzin-schwarz-2ffc9aca-0ab6-4b05-8050-e045406b6662
BMW ,120,"€ 41.790,-1",Benzin,2.500 km,Automatik,02/2023,131 kW (178 PS),1.0,Limousine,Vorführfahrzeug,5.0,5.0,"5,8 l/100 km (komb.)",134 g/km (komb.),Schwarz,389752,1.998 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-sdrive20i-xline-head-up-dab-led-komfortzg-benzin-schwarz-eec3be73-f54b-487c-80c2-8e93968bf1e9
BMW ,120,"€ 36.880,-1",Diesel,9.999 km,Automatik,01/2023,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",123 g/km (komb.),Grau,112205,1.995 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-sdrive18i-xline-head-up-hk-hifi-dab-led-rfk-benzin-schwarz-1313876b-d91c-4f00-acc9-ba0bf824ba7b
Mercedes-Benz ,C 200,"€ 58.800,-1",Benzin,14.500 km,Automatik,02/2023,135 kW (184 PS),1.0,Cabrio,Jahreswagen,4.0,2.0,"5,1 l/100 km (komb.)",121 g/km (komb.),Weiß,417575,1.497 cm³,Heck,https://www.autoscout24.de/angebote/bmw-x1-xdrive23i-m-sportpaket-edit-excellence-inno-pak-h-benzin-08d74d00-9183-4501-b982-5eb1e58cb83f
Mercedes-Benz ,C 200,"€ 56.540,-1",Benzin,3.001 km,Automatik,01/2023,135 kW (184 PS),1.0,Cabrio,Vorführfahrzeug,4.0,2.0,8 l/100 km (komb.),181 g/km (komb.),Grau,102308320,1.497 cm³,Heck,https://www.autoscout24.de/angebote/bmw-x1-xdrive23i-m-sportpaket-nur-learate-benzin-1ee75972-b482-4aca-9d98-f27f0d1b22d4
Mercedes-Benz ,C 200,"€ 55.450,-1",Benzin,5.000 km,Automatik,03/2023,150 kW (204 PS),1.0,Kombi,Vorführfahrzeug,5.0,5.0,"6,4 l/100 km (komb.)",0 g/km (komb.),Grau,U127162,1.496 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive23ia-m-sport-navi-hud-acc-surrv-20-lm-benzin-weiss-7b739ae4-1f42-4484-8731-f6e0e85abf64
Mercedes-Benz ,C 200,"€ 58.649,-1",Benzin,8.500 km,Automatik,02/2023,150 kW (204 PS),1.0,Kombi,Vorführfahrzeug,5.0,4.0,"6,6 l/100 km (komb.)",151 g/km (komb.),Schwarz,59944,1.496 cm³,Heck,https://www.autoscout24.de/angebote/bmw-x1-ix1-a-xdrive30e-m-sportpaket-ahk-led-scheinwerfe-elektro-schwarz-202658ab-8415-4598-96c1-5ab25f66d86c
Mercedes-Benz ,C 200,"€ 56.900,-1",Benzin,3.200 km,Automatik,01/2023,150 kW (204 PS),1.0,Kombi,Gebraucht,5.0,5.0,"6,7 l/100 km (komb.)",153 g/km (komb.),Grau,30220830,1.496 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-sdrive18i-sport-line-upe-51-130-benzin-weiss-29ec5f6c-879c-4484-b8ba-e08aece4ecc5
Mercedes-Benz ,C 200,"€ 52.487,-1",Benzin,9.800 km,Automatik,01/2023,150 kW (204 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"1,4 l/100 km (komb.)",24 g/km (komb.),Grau,222610,1.496 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-xdrive23i-a-m-sportpaket-ahk-led-scheinwerfer-benzin-blau-59ba1897-f62f-45e6-b71e-3a6b7468bbcd
Mercedes-Benz ,C 200,"€ 41.899,-1",Benzin,2.999 km,Automatik,01/2023,150 kW (204 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"1,4 l/100 km (komb.)",24 g/km (komb.),Blau,259340NP,1.496 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-20-i-sdrive-xline-ahk-innovation-driving-pano-benzin-blau-20e18cea-8ef6-40ca-8fb2-68ec9a58b675
Mercedes-Benz ,C 200,"€ 57.950,-1",Benzin,7.997 km,Automatik,01/2023,150 kW (204 PS),1.0,Kombi,Vorführfahrzeug,5.0,5.0,1 l/100 km (komb.),24 g/km (komb.),Grau,252542,1.496 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-20-i-sdrive-xline-ahk-innovation-driving-pano-benzin-blau-7b7a27a5-b0d1-4782-a98d-915c6e02996b
Mercedes-Benz ,C 200,"€ 49.300,-1",Benzin,3.001 km,Automatik,01/2023,150 kW (204 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"6,5 l/100 km (komb.)",147 g/km (komb.),Weiß,102306235,1.496 cm³,Heck,https://www.autoscout24.de/angebote/bmw-x1-xdrive20d-xline-dab-led-rfk-parkassistent-diesel-silber-8369e402-1657-457f-93ab-c24ecc6328e8
Mercedes-Benz ,C 200,"€ 50.998,-1",Benzin,5.000 km,Automatik,01/2023,150 kW (204 PS),1.0,Limousine,Vorführfahrzeug,5.0,4.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Schwarz,2201357,1.496 cm³,Heck,https://www.autoscout24.de/angebote/bmw-x1-xdrive-23i-m-sportpaket-live-cockpit-prof-benzin-weiss-68d3f5c8-a48b-4e69-be2c-4ac8f4b68be4
